epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,539.839,1.30174,1.30962,1.34345,0.80825,0.6,0.65069,0.37151,1.98897,1.80506,2.15629,0.0015644,0.0015644,0.0015644
24,568.288,1.42123,1.54967,1.5078,0.76661,0.7,0.64359,0.31679,1.86091,1.76134,1.95487,0.0015446,0.0015446,0.0015446
25,592.751,1.41079,1.37741,1.445,0.75249,0.7,0.63978,0.35287,1.71851,1.70794,1.83177,0.0015248,0.0015248,0.0015248
26,618.144,1.34223,1.27417,1.39238,0.69572,0.68715,0.59505,0.37163,1.5827,1.60728,1.72419,0.001505,0.001505,0.001505
27,643.549,1.22514,1.17381,1.27808,0.73802,0.6,0.60522,0.37922,1.53644,1.60432,1.68583,0.0014852,0.0014852,0.0014852
28,668.308,1.26364,1.20388,1.31894,0.74076,0.6,0.6011,0.42733,1.54315,1.65902,1.68751,0.0014654,0.0014654,0.0014654
29,693.645,1.23988,1.16469,1.31368,0.73526,0.6,0.56909,0.36237,1.6892,1.74693,1.79082,0.0014456,0.0014456,0.0014456
30,717.857,1.19487,1.23691,1.29628,0.70762,0.6,0.5937,0.38658,1.79351,1.84235,1.85986,0.0014258,0.0014258,0.0014258
31,741.223,1.22085,1.18977,1.33305,0.72267,0.6,0.57552,0.37711,1.7746,1.85087,1.83708,0.001406,0.001406,0.001406
32,765.76,1.29271,1.45234,1.37768,0.82925,0.48774,0.64678,0.41274,1.60767,1.58625,1.69713,0.0013862,0.0013862,0.0013862
33,790.583,1.25202,1.23367,1.31012,0.80324,0.5,0.62673,0.34025,1.7825,1.58453,1.87272,0.0013664,0.0013664,0.0013664
34,814.422,1.18985,1.26357,1.29522,1,0.58004,0.64902,0.33077,1.84093,1.56183,1.92012,0.0013466,0.0013466,0.0013466
35,837.98,1.17617,1.10371,1.28504,0.9687,0.6,0.65704,0.38344,1.63511,1.5929,1.66993,0.0013268,0.0013268,0.0013268
36,861.538,1.23071,1.10019,1.25773,1,0.63752,0.69834,0.40452,1.78305,1.45822,1.79419,0.001307,0.001307,0.001307
37,884.7,1.27472,1.17549,1.4084,0.86112,0.7,0.68634,0.44089,1.56544,1.3712,1.63447,0.0012872,0.0012872,0.0012872
38,908.29,1.29466,1.2673,1.35826,1,0.68104,0.70768,0.49265,1.42236,1.3567,1.54035,0.0012674,0.0012674,0.0012674
39,933.142,1.24959,1.23046,1.37412,0.84388,0.7,0.71654,0.48157,1.50508,1.38819,1.61664,0.0012476,0.0012476,0.0012476
40,957.357,1.18456,1.09479,1.32016,0.76689,0.7,0.6973,0.46669,1.52084,1.47543,1.64003,0.0012278,0.0012278,0.0012278
41,980.409,1.1596,1.25395,1.22333,0.76391,0.7,0.67583,0.46663,1.53388,1.4131,1.62374,0.001208,0.001208,0.001208
42,1003.46,1.16818,1.19825,1.25974,0.69236,0.7,0.6734,0.45376,1.48189,1.42053,1.61409,0.0011882,0.0011882,0.0011882
43,1027.18,1.10135,0.98249,1.21425,0.68824,0.7,0.6374,0.41196,1.59708,1.54967,1.76917,0.0011684,0.0011684,0.0011684
44,1050.44,1.26712,1.45283,1.35985,0.69429,0.7,0.6687,0.39518,1.43108,1.44243,1.70852,0.0011486,0.0011486,0.0011486
45,1075.02,1.17016,1.13444,1.21963,1,0.5947,0.68206,0.4293,1.3907,1.40243,1.67193,0.0011288,0.0011288,0.0011288
46,1098.48,1.18765,1.09025,1.30664,0.94567,0.6,0.69979,0.46657,1.43433,1.41758,1.68821,0.001109,0.001109,0.001109
47,1123.87,1.11947,1.0767,1.29727,0.91581,0.6,0.71123,0.48765,1.45079,1.42311,1.6679,0.0010892,0.0010892,0.0010892
48,1149.91,0.98107,0.91522,1.1614,0.97432,0.6,0.68874,0.52142,1.45867,1.44151,1.61521,0.0010694,0.0010694,0.0010694
49,1174.28,1.05672,0.95629,1.22636,0.81289,0.7,0.69948,0.48591,1.40619,1.37455,1.59118,0.0010496,0.0010496,0.0010496
50,1197.72,1.18014,1.13471,1.2892,0.86011,0.7,0.71018,0.47841,1.28162,1.29988,1.52134,0.0010298,0.0010298,0.0010298
51,1221.13,1.03278,1.04807,1.19568,0.83676,0.7,0.70754,0.49489,1.2579,1.37146,1.566,0.00101,0.00101,0.00101
52,1244.06,1.04139,1.15756,1.22603,0.76439,0.7,0.63444,0.39547,1.44512,1.67661,1.72951,0.0009902,0.0009902,0.0009902
53,1267.16,1.04653,0.99754,1.19467,0.75764,0.7,0.60283,0.36297,1.44288,1.66465,1.72855,0.0009704,0.0009704,0.0009704
54,1290.02,1.01622,1.07293,1.12551,0.7451,0.7,0.62353,0.37222,1.41628,1.63671,1.72775,0.0009506,0.0009506,0.0009506
55,1312.73,1.05926,1.039,1.28465,0.76414,0.7,0.61571,0.38154,1.44005,1.70634,1.69619,0.0009308,0.0009308,0.0009308
56,1335.92,1.06893,1.1288,1.23119,0.75474,0.7,0.64549,0.41222,1.41687,1.50907,1.64656,0.000911,0.000911,0.000911
57,1360.03,0.99286,1.01279,1.20318,0.77276,0.7,0.66939,0.43246,1.41101,1.52322,1.61441,0.0008912,0.0008912,0.0008912
58,1384.76,0.86146,0.87504,1.10026,0.7757,0.69252,0.68165,0.47099,1.38327,1.59052,1.58156,0.0008714,0.0008714,0.0008714
59,1407.81,0.98005,1.08554,1.21033,0.77492,0.68971,0.6807,0.46016,1.34476,1.48345,1.56611,0.0008516,0.0008516,0.0008516
60,1431.11,0.94915,0.91552,1.17727,0.77559,0.7,0.6798,0.4827,1.35819,1.52448,1.61086,0.0008318,0.0008318,0.0008318
61,1454.6,1.05391,1.06771,1.19985,0.77026,0.7,0.6797,0.50915,1.3525,1.55265,1.603,0.000812,0.000812,0.000812
62,1477.78,0.93592,1.04179,1.13478,0.77077,0.7,0.6658,0.47419,1.3826,1.49259,1.62536,0.0007922,0.0007922,0.0007922
63,1501.38,1.00762,1.06237,1.21912,0.77076,0.7,0.66484,0.47161,1.41714,1.45888,1.62349,0.0007724,0.0007724,0.0007724
64,1526.11,0.97258,0.88962,1.19069,0.76134,0.7,0.68002,0.47662,1.40756,1.5517,1.55805,0.0007526,0.0007526,0.0007526
65,1550.46,0.89545,0.92757,1.14758,0.75719,0.7,0.68077,0.4657,1.3724,1.53982,1.55621,0.0007328,0.0007328,0.0007328
66,1576.6,0.9334,0.94903,1.15336,0.85211,0.7,0.69196,0.47291,1.37664,1.50952,1.58028,0.000713,0.000713,0.000713
67,1600.69,1.01326,0.97726,1.18743,0.84099,0.7,0.70579,0.49577,1.3451,1.43157,1.57529,0.0006932,0.0006932,0.0006932
68,1624.7,0.94157,0.89894,1.14762,0.81853,0.7,0.70757,0.4467,1.26405,1.48389,1.53322,0.0006734,0.0006734,0.0006734
69,1648.44,0.89609,0.77956,1.08126,0.77547,0.7,0.70439,0.45232,1.24299,1.50616,1.53175,0.0006536,0.0006536,0.0006536
70,1672.51,0.94458,0.88448,1.12397,0.76209,0.7,0.71471,0.46788,1.241,1.60337,1.53067,0.0006338,0.0006338,0.0006338
71,1696.8,0.88726,0.97245,1.13818,0.7541,0.7,0.73987,0.48608,1.27166,1.69105,1.56326,0.000614,0.000614,0.000614
72,1720.77,0.82488,0.82867,1.06189,0.7369,0.7,0.73288,0.5132,1.31332,1.59189,1.60015,0.0005942,0.0005942,0.0005942
73,1744.83,0.96496,0.9988,1.15533,0.73592,0.7,0.74246,0.48853,1.33191,1.54504,1.62975,0.0005744,0.0005744,0.0005744
74,1768.51,0.85321,0.87013,1.11086,0.72396,0.7,0.73423,0.47917,1.31725,1.50685,1.63785,0.0005546,0.0005546,0.0005546
75,1792.39,0.89717,0.95956,1.19889,0.71311,0.7,0.72766,0.47432,1.29115,1.46258,1.62297,0.0005348,0.0005348,0.0005348
76,1816.48,0.92738,0.89828,1.15656,0.69863,0.7,0.71421,0.47944,1.25834,1.50598,1.55324,0.000515,0.000515,0.000515
77,1841.01,0.90996,0.81624,1.11674,0.69833,0.7,0.68866,0.49694,1.20719,1.46012,1.49359,0.0004952,0.0004952,0.0004952
78,1864.98,0.8524,0.82121,1.13661,0.7037,0.7,0.71683,0.54127,1.15136,1.42925,1.45163,0.0004754,0.0004754,0.0004754
79,1888.63,0.91888,0.79469,1.12706,0.69825,0.7,0.70541,0.51643,1.16343,1.44102,1.46838,0.0004556,0.0004556,0.0004556
80,1913.18,0.89196,0.97031,1.13438,0.69323,0.7,0.71041,0.4706,1.297,1.50443,1.56665,0.0004358,0.0004358,0.0004358
81,1937.07,0.9063,0.96096,1.1448,0.69293,0.7,0.71045,0.47084,1.32364,1.51955,1.58549,0.000416,0.000416,0.000416
82,1961.24,0.79714,0.77416,1.08915,0.69253,0.7,0.69621,0.48956,1.25611,1.51402,1.54698,0.0003962,0.0003962,0.0003962
83,1985.91,0.84282,0.90773,1.08418,0.69153,0.7,0.70052,0.52309,1.1511,1.47123,1.46427,0.0003764,0.0003764,0.0003764
84,2009.89,0.81293,0.74377,1.06886,0.69036,0.7,0.72468,0.54632,1.14521,1.49048,1.40562,0.0003566,0.0003566,0.0003566
85,2033.59,0.94982,0.94053,1.14792,0.69033,0.7,0.72905,0.53125,1.17087,1.51751,1.42042,0.0003368,0.0003368,0.0003368
86,2057.96,0.77044,0.72719,1.07012,0.6612,0.78196,0.71994,0.53209,1.13211,1.50046,1.38912,0.000317,0.000317,0.000317
87,2081.49,0.84336,0.83991,1.13173,0.68867,0.7,0.70061,0.52401,1.05505,1.45741,1.35154,0.0002972,0.0002972,0.0002972
88,2105,0.80306,0.79105,1.0996,0.6865,0.7,0.70063,0.51801,1.06259,1.5073,1.3885,0.0002774,0.0002774,0.0002774
89,2128.94,0.82787,0.79851,1.09646,0.68752,0.7,0.70075,0.5207,1.08724,1.51252,1.40449,0.0002576,0.0002576,0.0002576
90,2153.07,0.83847,0.88055,1.07596,0.77186,0.67871,0.70418,0.52395,1.07163,1.49506,1.38698,0.0002378,0.0002378,0.0002378
91,2176.91,0.76432,0.72977,1.12374,0.77036,0.7,0.7086,0.52716,1.04982,1.48082,1.35492,0.000218,0.000218,0.000218
92,2200.45,0.75359,0.77199,1.12865,0.76553,0.7,0.7187,0.52132,1.01063,1.32315,1.30189,0.0001982,0.0001982,0.0001982
93,2225.14,0.75625,0.69824,1.13598,0.76703,0.7,0.73319,0.54259,1.0073,1.28159,1.2887,0.0001784,0.0001784,0.0001784
94,2248.69,0.65817,0.69843,1.00642,0.76804,0.7,0.73334,0.55655,0.98365,1.23388,1.27296,0.0001586,0.0001586,0.0001586
95,2272.22,0.70412,0.705,1.06701,0.76848,0.7,0.73339,0.56626,0.95033,1.20027,1.25373,0.0001388,0.0001388,0.0001388
96,2296.31,0.60573,0.6473,1.00786,0.76852,0.7,0.72378,0.56798,0.87397,1.15837,1.20873,0.000119,0.000119,0.000119
97,2319.9,0.66026,0.60669,1.03288,0.76885,0.7,0.72375,0.57325,0.87008,1.18377,1.21095,9.92e-05,9.92e-05,9.92e-05
98,2343.56,0.70139,0.62235,1.04875,0.77017,0.7,0.71942,0.57096,0.8589,1.1723,1.20003,7.94e-05,7.94e-05,7.94e-05
99,2366.95,0.64194,0.7219,1.06117,0.7709,0.7,0.71935,0.56937,0.85169,1.1652,1.19556,5.96e-05,5.96e-05,5.96e-05
100,2390.7,0.59757,0.56896,0.99985,0.77389,0.7,0.71942,0.56992,0.84129,1.15501,1.19122,3.98e-05,3.98e-05,3.98e-05
