epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,1554.23,0.96817,0.72663,1.12973,0.92931,0.93333,0.93085,0.78438,0.84817,0.48401,1.16943,0.0006932,0.0006932,0.0006932
35,1596.23,0.95312,0.67211,1.08991,0.92821,0.93333,0.93614,0.77135,0.87831,0.43976,1.21346,0.0006536,0.0006536,0.0006536
36,1637.79,0.96912,0.72529,1.12013,0.98395,0.93333,0.94044,0.75366,0.88332,0.4308,1.20886,0.000614,0.000614,0.000614
37,1678.96,0.95153,0.65957,1.1122,0.99563,1,0.995,0.79246,0.83931,0.44471,1.16657,0.0005744,0.0005744,0.0005744
38,1720.12,0.85045,0.58104,1.06357,0.99597,1,0.995,0.80912,0.77026,0.44791,1.11489,0.0005348,0.0005348,0.0005348
39,1761.6,0.88814,0.65831,1.07841,0.99604,1,0.995,0.80587,0.75912,0.43992,1.11266,0.0004952,0.0004952,0.0004952
40,1802.98,0.84712,0.60558,1.0447,0.99607,1,0.995,0.77924,0.77583,0.42206,1.11636,0.0004556,0.0004556,0.0004556
41,1843.6,0.83778,0.57094,1.12988,0.99616,1,0.995,0.79481,0.79781,0.4385,1.14403,0.000416,0.000416,0.000416
42,1884.46,0.78208,0.5382,1.11875,0.99596,1,0.995,0.78508,0.86023,0.44613,1.19265,0.0003764,0.0003764,0.0003764
43,1925.04,0.72624,0.52592,1.07954,0.99549,1,0.995,0.76554,0.88417,0.46663,1.20981,0.0003368,0.0003368,0.0003368
44,1965.8,0.74865,0.50345,1.06541,0.99486,1,0.995,0.78408,0.80173,0.46039,1.14844,0.0002972,0.0002972,0.0002972
45,2006.91,0.77283,0.54166,1.07472,0.9954,1,0.995,0.78923,0.75568,0.45966,1.11312,0.0002576,0.0002576,0.0002576
46,2048.33,0.71026,0.49367,1.08165,0.99589,1,0.995,0.80493,0.71639,0.44094,1.08594,0.000218,0.000218,0.000218
47,2090.44,0.68768,0.5511,1.05601,0.996,1,0.995,0.81191,0.6998,0.42928,1.07475,0.0001784,0.0001784,0.0001784
48,2132.6,0.73788,0.53243,1.08137,0.99573,1,0.995,0.81134,0.71118,0.44787,1.08515,0.0001388,0.0001388,0.0001388
49,2174.07,0.67305,0.50875,1.02399,0.99554,1,0.995,0.79994,0.72366,0.45313,1.0931,9.92e-05,9.92e-05,9.92e-05
50,2214.98,0.66785,0.48124,1.03503,0.99551,1,0.995,0.79556,0.72725,0.45628,1.09646,5.96e-05,5.96e-05,5.96e-05
