epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,446.258,1.98708,1.9904,1.625,0.96199,0.25,0.26059,0.14919,2.27798,1.64761,1.83269,0.000911,0.000911,0.000911
57,453.671,2.03618,1.81389,1.42735,0.96199,0.25,0.26059,0.14919,2.27798,1.64761,1.83269,0.0008912,0.0008912,0.0008912
58,461.136,1.92702,1.96042,1.4585,0.96238,0.25,0.25952,0.14909,2.40857,1.66581,1.89347,0.0008714,0.0008714,0.0008714
59,468.284,2.35105,2.30818,1.53488,0.96238,0.25,0.25952,0.14909,2.40857,1.66581,1.89347,0.0008516,0.0008516,0.0008516
60,475.636,2.26707,2.3344,1.59977,0.96328,0.25,0.24627,0.17239,2.02065,1.56939,1.64305,0.0008318,0.0008318,0.0008318
61,482.739,2.4171,2.41318,1.62965,0.96328,0.25,0.24627,0.17239,2.02065,1.56939,1.64305,0.000812,0.000812,0.000812
62,490.078,2.0099,1.86207,1.4967,0.96165,0.25,0.24627,0.17239,1.87008,1.57606,1.48566,0.0007922,0.0007922,0.0007922
63,497.231,1.96273,1.71692,1.52778,0.96165,0.25,0.24627,0.17239,1.87008,1.57606,1.48566,0.0007724,0.0007724,0.0007724
64,504.671,1.80709,1.83941,1.41518,0.96266,0.25,0.24627,0.14801,1.87566,1.80423,1.51411,0.0007526,0.0007526,0.0007526
65,512.143,2.09575,2.03919,1.49884,0.96266,0.25,0.24627,0.14801,1.87566,1.80423,1.51411,0.0007328,0.0007328,0.0007328
66,519.477,1.96183,2.05409,1.5764,0.96318,0.25,0.24627,0.14776,2.03408,1.75872,1.63017,0.000713,0.000713,0.000713
67,526.661,2.02449,1.84889,1.51952,0.96318,0.25,0.24627,0.14776,2.03408,1.75872,1.63017,0.0006932,0.0006932,0.0006932
68,534.15,2.0225,1.88108,1.52516,0.96424,0.25,0.24627,0.14776,1.9934,1.6599,1.58721,0.0006734,0.0006734,0.0006734
69,541.264,1.91146,1.87039,1.36062,0.96424,0.25,0.24627,0.14776,1.9934,1.6599,1.58721,0.0006536,0.0006536,0.0006536
70,548.598,1.92685,1.62648,1.46289,0.96414,0.25,0.24627,0.17239,1.87989,1.5665,1.48355,0.0006338,0.0006338,0.0006338
71,555.74,1.76506,1.66891,1.26971,0.96414,0.25,0.24627,0.17239,1.87989,1.5665,1.48355,0.000614,0.000614,0.000614
72,563.394,2.01238,1.79173,1.45842,0.9645,0.25,0.24981,0.19737,1.74101,1.49826,1.35156,0.0005942,0.0005942,0.0005942
73,570.487,1.8707,1.89589,1.43066,0.9645,0.25,0.24981,0.19737,1.74101,1.49826,1.35156,0.0005744,0.0005744,0.0005744
74,577.742,2.05738,1.98144,1.42211,0.96389,0.25,0.24969,0.1977,1.57308,1.32357,1.27339,0.0005546,0.0005546,0.0005546
75,584.861,1.63429,1.54673,1.27144,0.96389,0.25,0.24969,0.1977,1.57308,1.32357,1.27339,0.0005348,0.0005348,0.0005348
76,592,1.90523,1.824,1.46092,0.96357,0.25,0.24969,0.1977,1.57751,1.32205,1.27769,0.000515,0.000515,0.000515
77,599.191,1.81131,1.6668,1.34664,0.96357,0.25,0.24969,0.1977,1.57751,1.32205,1.27769,0.0004952,0.0004952,0.0004952
78,606.373,1.63969,1.46446,1.29427,0.96304,0.25,0.24982,0.19773,1.61597,1.29757,1.29709,0.0004754,0.0004754,0.0004754
79,613.567,1.85851,1.79587,1.37915,0.96304,0.25,0.24982,0.19773,1.61597,1.29757,1.29709,0.0004556,0.0004556,0.0004556
80,620.816,1.93703,1.79741,1.47877,0.96216,0.25,0.24984,0.19737,1.7715,1.41038,1.40658,0.0004358,0.0004358,0.0004358
81,628.041,1.5922,1.45863,1.29355,0.96216,0.25,0.24984,0.19737,1.7715,1.41038,1.40658,0.000416,0.000416,0.000416
82,635.048,1.80629,1.84365,1.54556,0.96099,0.25,0.24627,0.17239,2.03002,1.58948,1.58221,0.0003962,0.0003962,0.0003962
83,642.18,1.62258,1.66516,1.30473,0.96099,0.25,0.24627,0.17239,2.03002,1.58948,1.58221,0.0003764,0.0003764,0.0003764
84,649.215,1.8597,2.11801,1.44973,0.95965,0.25,0.24627,0.17239,2.1538,1.6851,1.6822,0.0003566,0.0003566,0.0003566
85,656.505,1.65023,1.61636,1.30375,0.95965,0.25,0.24627,0.17239,2.1538,1.6851,1.6822,0.0003368,0.0003368,0.0003368
86,663.999,1.81078,1.71648,1.37894,0.95961,0.25,0.24627,0.14776,2.24769,1.67558,1.75998,0.000317,0.000317,0.000317
87,671.572,1.64369,1.59962,1.303,0.95961,0.25,0.24627,0.14776,2.24769,1.67558,1.75998,0.0002972,0.0002972,0.0002972
88,679.24,1.4987,1.428,1.22709,0.96107,0.25,0.24627,0.14776,2.23196,1.63174,1.72841,0.0002774,0.0002774,0.0002774
89,686.532,1.57609,1.45136,1.22058,0.96107,0.25,0.24627,0.14776,2.23196,1.63174,1.72841,0.0002576,0.0002576,0.0002576
90,694.372,1.6482,1.55795,1.28311,0.96171,0.25,0.24962,0.17272,2.17715,1.59723,1.68063,0.0002378,0.0002378,0.0002378
91,702.633,1.78037,1.80409,1.46898,0.96171,0.25,0.24962,0.17272,2.17715,1.59723,1.68063,0.000218,0.000218,0.000218
92,709.962,1.79675,1.66687,1.31991,0.96292,0.25,0.24959,0.17272,2.07775,1.5469,1.60999,0.0001982,0.0001982,0.0001982
93,717.387,1.643,1.58739,1.26437,0.96292,0.25,0.24959,0.17272,2.07775,1.5469,1.60999,0.0001784,0.0001784,0.0001784
94,724.468,1.73273,1.67762,1.34302,0.96336,0.25,0.24957,0.17272,1.92313,1.55018,1.49381,0.0001586,0.0001586,0.0001586
95,731.627,1.83686,1.87831,1.43468,0.96336,0.25,0.24957,0.17272,1.92313,1.55018,1.49381,0.0001388,0.0001388,0.0001388
96,738.826,1.70141,1.76644,1.29305,0.96389,0.25,0.24957,0.17272,1.83948,1.5287,1.43593,0.000119,0.000119,0.000119
97,746.125,1.82418,1.87053,1.36044,0.96389,0.25,0.24957,0.17272,1.83948,1.5287,1.43593,9.92e-05,9.92e-05,9.92e-05
98,753.302,1.66766,1.73486,1.38637,0.96467,0.25,0.24959,0.19768,1.79205,1.52357,1.40157,7.94e-05,7.94e-05,7.94e-05
99,760.514,1.5445,1.65043,1.2758,0.96467,0.25,0.24959,0.19768,1.79205,1.52357,1.40157,5.96e-05,5.96e-05,5.96e-05
100,767.604,1.71211,1.73395,1.41674,0.96475,0.25,0.24969,0.1977,1.77843,1.53811,1.38946,3.98e-05,3.98e-05,3.98e-05
