epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,143.287,2.13096,2.35186,1.82136,0.68757,0.71951,0.78051,0.25715,1.87992,2.26107,1.59872,0.00052,0.00052,0.00052
2,283.625,1.74664,1.88078,1.50036,0.67755,0.52439,0.64695,0.3183,1.8057,2.25299,1.87779,0.00104951,0.00104951,0.00104951
3,419.401,1.58075,1.66433,1.45084,0.64878,0.69837,0.70797,0.30117,2.01298,2.0576,2.07736,0.00156832,0.00156832,0.00156832
4,554.048,1.52628,1.51469,1.40931,0.51329,0.42683,0.35005,0.13461,2.19505,2.40872,2.27854,0.0019406,0.0019406,0.0019406
5,690.826,1.50456,1.46726,1.39114,0.77233,0.45513,0.43374,0.22698,1.91349,2.54024,2.0115,0.0019208,0.0019208,0.0019208
6,838.964,1.39247,1.22713,1.34134,0.936,0.78049,0.85328,0.50192,1.31602,1.46504,1.49138,0.001901,0.001901,0.001901
7,1008.91,1.33862,1.07308,1.30362,0.92571,0.87805,0.94056,0.43966,1.6824,1.27867,1.75096,0.0018812,0.0018812,0.0018812
8,1161.33,1.41529,1.13665,1.35587,0.91529,0.86585,0.95061,0.45434,1.23546,1.23603,1.4072,0.0018614,0.0018614,0.0018614
9,1310.53,1.246,1.00477,1.25559,0.95585,0.79209,0.87815,0.45611,1.50278,1.10203,1.66765,0.0018416,0.0018416,0.0018416
10,1445.81,1.28832,1.00185,1.28821,0.9454,0.93902,0.98029,0.55688,1.12383,0.93088,1.32602,0.0018218,0.0018218,0.0018218
11,1581.05,1.2415,0.88722,1.23873,0.9873,0.94826,0.99118,0.55595,1.4678,0.93946,1.53587,0.001802,0.001802,0.001802
12,1715.93,1.15091,0.87508,1.2128,0.95583,0.93902,0.98508,0.53602,1.50541,1.05047,1.6607,0.0017822,0.0017822,0.0017822
13,1851.34,1.2558,0.92448,1.26216,0.91835,0.9878,0.98867,0.36559,1.50304,1.16929,1.54404,0.0017624,0.0017624,0.0017624
