epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,4009.89,1.94137,1.67561,1.17148,0.53911,0.3008,0.31557,0.13345,2.05625,1.96854,1.22964,0.0007724,0.0007724,0.0007724
64,4072.88,1.89468,1.73094,1.17307,0.52286,0.31429,0.27649,0.14828,2.11223,1.92371,1.25525,0.0007526,0.0007526,0.0007526
65,4135.93,1.89741,1.70131,1.18356,0.72353,0.27143,0.31506,0.14407,2.08734,1.87402,1.25508,0.0007328,0.0007328,0.0007328
66,4198.21,1.92946,1.73604,1.1914,0.54506,0.3,0.30719,0.14378,2.11375,1.85877,1.26032,0.000713,0.000713,0.000713
67,4262.02,1.86002,1.65208,1.14279,0.48881,0.31418,0.30102,0.15434,2.03274,1.78522,1.23476,0.0006932,0.0006932,0.0006932
68,4324.61,1.85174,1.63053,1.18065,0.48631,0.32857,0.29371,0.14771,2.06481,1.85079,1.24406,0.0006734,0.0006734,0.0006734
69,4387.24,1.84976,1.62317,1.16436,0.52642,0.34286,0.30128,0.15267,1.99718,1.82249,1.21469,0.0006536,0.0006536,0.0006536
70,4450.25,1.80142,1.67219,1.12749,0.59718,0.34286,0.32312,0.1503,2.04775,1.85957,1.21888,0.0006338,0.0006338,0.0006338
71,4513.83,1.80989,1.55161,1.14761,0.66097,0.34286,0.32263,0.14181,2.14889,1.87361,1.27667,0.000614,0.000614,0.000614
72,4576.92,1.82073,1.5861,1.1356,0.69788,0.32857,0.35805,0.15887,2.11678,1.87286,1.30822,0.0005942,0.0005942,0.0005942
73,4640.02,1.8283,1.61288,1.11069,0.66514,0.28571,0.31077,0.14943,2.11597,1.86986,1.3268,0.0005744,0.0005744,0.0005744
74,4703.55,1.7808,1.51546,1.14779,0.6097,0.27143,0.28135,0.13911,2.10466,1.9243,1.29714,0.0005546,0.0005546,0.0005546
75,4767.14,1.82766,1.61131,1.16965,0.80284,0.31429,0.35214,0.14701,2.06592,1.88567,1.24656,0.0005348,0.0005348,0.0005348
76,4830.7,1.76758,1.48115,1.14082,0.78712,0.3,0.34216,0.14835,2.12142,1.87765,1.30481,0.000515,0.000515,0.000515
77,4895.18,1.6961,1.47472,1.10636,0.59242,0.34286,0.31446,0.14775,2.14187,1.84153,1.29307,0.0004952,0.0004952,0.0004952
78,4958.8,1.773,1.46415,1.13689,0.61549,0.31429,0.31355,0.13915,2.1706,1.82032,1.28141,0.0004754,0.0004754,0.0004754
79,5022.85,1.8807,1.58536,1.15526,0.72019,0.35714,0.35122,0.16435,2.03129,1.81837,1.28723,0.0004556,0.0004556,0.0004556
80,5086.33,1.74979,1.50954,1.14694,0.80295,0.35714,0.36407,0.17696,1.99292,1.80531,1.28033,0.0004358,0.0004358,0.0004358
81,5149.81,1.72577,1.50175,1.13984,0.68414,0.34286,0.35074,0.16527,1.98305,1.77663,1.26388,0.000416,0.000416,0.000416
82,5212.91,1.86561,1.61401,1.11564,0.67483,0.35714,0.35324,0.16473,1.97662,1.7669,1.26282,0.0003962,0.0003962,0.0003962
83,5276.29,1.7354,1.44694,1.12079,0.66187,0.35714,0.35324,0.15638,2.07131,1.78498,1.30884,0.0003764,0.0003764,0.0003764
84,5339.99,1.71216,1.48501,1.11332,0.62642,0.35714,0.35254,0.16241,2.03537,1.77202,1.29,0.0003566,0.0003566,0.0003566
85,5404.5,1.68512,1.50032,1.11832,0.68982,0.37143,0.35809,0.16993,2.01578,1.72606,1.29777,0.0003368,0.0003368,0.0003368
86,5467.94,1.65015,1.45692,1.11193,0.73179,0.37143,0.35669,0.16404,2.02489,1.70177,1.27867,0.000317,0.000317,0.000317
87,5531.38,1.62585,1.42284,1.08584,0.72259,0.37143,0.36643,0.18183,2.02171,1.71588,1.2549,0.0002972,0.0002972,0.0002972
88,5594.45,1.65649,1.46512,1.09809,0.79493,0.32857,0.36173,0.18302,1.97929,1.69733,1.25352,0.0002774,0.0002774,0.0002774
89,5658.27,1.62444,1.39995,1.1003,0.80003,0.35714,0.36337,0.1774,2.00473,1.75231,1.27228,0.0002576,0.0002576,0.0002576
90,5721.63,1.75415,1.60976,1.13222,0.6545,0.37143,0.35473,0.17538,2.01694,1.75275,1.28298,0.0002378,0.0002378,0.0002378
91,5784.94,1.63912,1.37685,1.13684,0.8828,0.32296,0.36092,0.18156,2.01002,1.68899,1.27376,0.000218,0.000218,0.000218
92,5847.57,1.51737,1.37508,1.07645,0.75761,0.34286,0.3614,0.16953,2.05795,1.75986,1.25926,0.0001982,0.0001982,0.0001982
93,5910.29,1.54855,1.34774,1.0603,0.73914,0.34286,0.35961,0.17275,2.01863,1.75305,1.24617,0.0001784,0.0001784,0.0001784
94,5973.27,1.48729,1.32493,1.07918,0.7199,0.36726,0.3606,0.1715,1.96133,1.745,1.23363,0.0001586,0.0001586,0.0001586
95,6036.06,1.5639,1.40145,1.08861,0.70853,0.37143,0.36629,0.17803,1.95472,1.72538,1.24261,0.0001388,0.0001388,0.0001388
96,6098.83,1.50076,1.3483,1.06841,0.72217,0.37143,0.36165,0.18677,1.9357,1.70396,1.25451,0.000119,0.000119,0.000119
97,6161.78,1.45926,1.27955,1.04876,0.75251,0.37143,0.37913,0.19559,1.94352,1.66806,1.28066,9.92e-05,9.92e-05,9.92e-05
98,6225.74,1.48069,1.31882,1.0567,0.75591,0.37143,0.38048,0.19519,1.922,1.59254,1.28676,7.94e-05,7.94e-05,7.94e-05
99,6289.8,1.49679,1.34508,1.09314,0.7817,0.37143,0.38231,0.19223,1.92647,1.60373,1.27951,5.96e-05,5.96e-05,5.96e-05
100,6352.75,1.48232,1.35994,1.08968,0.78581,0.37143,0.38432,0.19266,1.94367,1.60476,1.27195,3.98e-05,3.98e-05,3.98e-05
