epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,358.861,2.02035,2.42929,1.67797,0.00333,0.25,0.24627,0.09704,2.49939,3.33792,2.2289,0.00099314,0.00099314,0.00099314
44,366.997,2.12291,2.36126,1.65435,0.03842,0.25,0.24627,0.17239,2.454,3.33909,2.2256,0.000999282,0.000999282,0.000999282
45,374.86,2.04512,2.5648,1.77522,0.03842,0.25,0.24627,0.17239,2.454,3.33909,2.2256,0.00100463,0.00100463,0.00100463
46,383.011,2.03037,2.38786,1.57633,0.89008,0.25,0.24741,0.17903,2.44532,3.10109,2.08801,0.00100919,0.00100919,0.00100919
47,391.202,2.04181,2.51961,1.62707,0.89008,0.25,0.24741,0.17903,2.44532,3.10109,2.08801,0.00101296,0.00101296,0.00101296
48,399.671,1.96806,2.31214,1.58934,0.87498,0.25,0.28143,0.18572,2.03807,2.73519,1.76617,0.00101593,0.00101593,0.00101593
49,408.4,2.13096,2.23514,1.68103,0.87498,0.25,0.28143,0.18572,2.03807,2.73519,1.76617,0.00101811,0.00101811,0.00101811
50,416.341,2.12734,2.5779,1.77392,0.88413,0.25,0.33988,0.1514,2.36433,3.08976,1.98129,0.0010195,0.0010195,0.0010195
51,424.437,1.95189,2.26732,1.60386,0.88413,0.25,0.33988,0.1514,2.36433,3.08976,1.98129,0.00101,0.00101,0.00101
52,432.244,1.86252,2.23621,1.54276,0.97115,0.25,0.31251,0.18705,2.50333,2.67962,1.96372,0.0009902,0.0009902,0.0009902
53,440.616,1.92038,2.20249,1.53934,0.97115,0.25,0.31251,0.18705,2.50333,2.67962,1.96372,0.0009704,0.0009704,0.0009704
54,448.447,1.79156,1.93892,1.45391,0.97301,0.25,0.37298,0.23717,2.14799,2.32488,1.70356,0.0009506,0.0009506,0.0009506
55,456.472,1.72187,1.96949,1.44056,0.97301,0.25,0.37298,0.23717,2.14799,2.32488,1.70356,0.0009308,0.0009308,0.0009308
56,464.286,1.80292,2.04493,1.52903,0.95066,0.25,0.35128,0.25503,1.84036,2.35962,1.49716,0.000911,0.000911,0.000911
57,472.209,1.84532,2.21424,1.55012,0.95066,0.25,0.35128,0.25503,1.84036,2.35962,1.49716,0.0008912,0.0008912,0.0008912
58,480.185,1.85257,2.06706,1.53317,0.89791,0.25,0.31325,0.23171,1.745,2.4927,1.41523,0.0008714,0.0008714,0.0008714
59,488.075,1.86589,2.2217,1.4739,0.89791,0.25,0.31325,0.23171,1.745,2.4927,1.41523,0.0008516,0.0008516,0.0008516
60,496.106,1.87024,2.09616,1.59529,0.92344,0.25,0.3544,0.24834,1.95639,2.52303,1.50874,0.0008318,0.0008318,0.0008318
61,504.045,1.86062,2.21077,1.56268,0.92344,0.25,0.3544,0.24834,1.95639,2.52303,1.50874,0.000812,0.000812,0.000812
62,512.136,1.95164,2.32471,1.59449,0.96172,0.25,0.44486,0.28177,1.6078,2.13711,1.4565,0.0007922,0.0007922,0.0007922
63,520.516,1.90402,1.9749,1.46475,0.96172,0.25,0.44486,0.28177,1.6078,2.13711,1.4565,0.0007724,0.0007724,0.0007724
64,528.882,1.94153,2.14527,1.55577,0.97239,0.25,0.45664,0.27237,1.81439,1.98814,1.54054,0.0007526,0.0007526,0.0007526
65,537.039,1.81907,2.03927,1.52536,0.97239,0.25,0.45664,0.27237,1.81439,1.98814,1.54054,0.0007328,0.0007328,0.0007328
66,545.217,1.93362,2.21331,1.51035,0.97612,0.25,0.42044,0.24944,2.08283,2.01239,1.69699,0.000713,0.000713,0.000713
67,553.059,1.72048,1.95173,1.39932,0.97612,0.25,0.42044,0.24944,2.08283,2.01239,1.69699,0.0006932,0.0006932,0.0006932
68,561.045,1.69799,1.89696,1.3944,0.9782,0.25,0.43294,0.24763,2.14855,2.03961,1.75315,0.0006734,0.0006734,0.0006734
69,569.031,1.75459,2.07658,1.46022,0.9782,0.25,0.43294,0.24763,2.14855,2.03961,1.75315,0.0006536,0.0006536,0.0006536
70,577.001,1.69587,1.91226,1.4029,1,0.36697,0.437,0.22342,2.02683,1.96211,1.72524,0.0006338,0.0006338,0.0006338
71,584.977,1.77522,2.0205,1.50092,1,0.36697,0.437,0.22342,2.02683,1.96211,1.72524,0.000614,0.000614,0.000614
72,593.058,1.76123,1.92699,1.37307,1,0.3657,0.45785,0.20397,1.9349,2.03158,1.66642,0.0005942,0.0005942,0.0005942
73,601.096,1.78319,2.07886,1.54592,1,0.3657,0.45785,0.20397,1.9349,2.03158,1.66642,0.0005744,0.0005744,0.0005744
74,609.036,1.74638,1.89537,1.46692,0.97515,0.25,0.33594,0.22767,1.66505,1.98106,1.50485,0.0005546,0.0005546,0.0005546
75,617.037,1.68986,2.02534,1.48352,0.97515,0.25,0.33594,0.22767,1.66505,1.98106,1.50485,0.0005348,0.0005348,0.0005348
76,624.949,1.86676,2.06804,1.54916,0.97557,0.25,0.35472,0.23978,1.62342,1.97517,1.45166,0.000515,0.000515,0.000515
77,632.972,1.66667,1.83704,1.43432,0.97557,0.25,0.35472,0.23978,1.62342,1.97517,1.45166,0.0004952,0.0004952,0.0004952
78,641.543,1.69623,1.93468,1.4545,1,0.36587,0.45654,0.25836,1.80987,1.98461,1.51812,0.0004754,0.0004754,0.0004754
79,649.623,1.53413,1.80734,1.34552,1,0.36587,0.45654,0.25836,1.80987,1.98461,1.51812,0.0004556,0.0004556,0.0004556
80,657.685,1.74384,1.98337,1.45752,1,0.36686,0.50476,0.30014,1.7511,1.85495,1.48513,0.0004358,0.0004358,0.0004358
81,665.695,1.66834,1.79349,1.35656,1,0.36686,0.50476,0.30014,1.7511,1.85495,1.48513,0.000416,0.000416,0.000416
82,673.577,1.58094,1.67178,1.33302,1,0.36711,0.46043,0.26983,1.75627,1.76542,1.4789,0.0003962,0.0003962,0.0003962
