epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,430.754,3.05677,2.93273,1.189,0.57463,0.075,0.06475,0.02429,3.38046,2.90575,1.32267,0.00111074,0.00111074,0.00111074
17,463.626,2.96421,2.85075,1.23229,0.6765,0.075,0.07013,0.03506,3.22282,2.77318,1.26471,0.00114778,0.00114778,0.00114778
18,492.817,2.87519,2.66558,1.18619,0.69874,0.075,0.06993,0.03097,3.21658,2.61722,1.28766,0.00118085,0.00118085,0.00118085
19,524.481,2.82901,2.48587,1.1867,0.90567,0.075,0.07821,0.03295,3.26951,2.53975,1.33145,0.00120997,0.00120997,0.00120997
20,555.068,2.86587,2.59923,1.21584,0.9527,0.075,0.07872,0.03516,3.22006,2.61572,1.28971,0.00123512,0.00123512,0.00123512
21,583.427,3.02881,2.70887,1.21486,0.94826,0.075,0.07946,0.03616,3.12594,2.64314,1.25569,0.001208,0.001208,0.001208
22,612.635,2.92102,2.72097,1.20058,0.96057,0.075,0.07923,0.04407,2.90601,2.58436,1.21827,0.0011684,0.0011684,0.0011684
23,641.349,2.80658,2.56365,1.22768,0.96133,0.075,0.07984,0.04622,3.02186,2.66339,1.23096,0.0011288,0.0011288,0.0011288
24,669.587,2.90555,2.7112,1.20392,0.9676,0.075,0.08043,0.03729,3.26702,2.70789,1.26553,0.0010892,0.0010892,0.0010892
25,698.826,2.80846,2.77052,1.21992,0.39235,0.075,0.06317,0.0292,3.30268,2.88346,1.25448,0.0010496,0.0010496,0.0010496
26,727.328,2.96024,2.63411,1.1982,0.4778,0.075,0.06664,0.0372,3.16349,2.89348,1.22618,0.00101,0.00101,0.00101
27,755.735,2.81017,2.60092,1.14117,0.4548,0.075,0.06412,0.03855,3.09238,2.88601,1.21569,0.0009704,0.0009704,0.0009704
28,783.874,2.94829,2.6207,1.16638,0.32993,0.075,0.06445,0.02708,3.26507,2.91972,1.20418,0.0009308,0.0009308,0.0009308
29,812.223,2.99353,2.71084,1.21572,0.24489,0.075,0.06024,0.02001,3.23128,3.00607,1.18852,0.0008912,0.0008912,0.0008912
30,841.262,2.97937,2.73429,1.15885,0.22931,0.075,0.05852,0.01429,3.30953,3.01977,1.20046,0.0008516,0.0008516,0.0008516
31,869.507,2.94013,2.85479,1.23549,0.2532,0.075,0.05995,0.01496,3.26731,2.97828,1.1887,0.000812,0.000812,0.000812
32,897.544,2.92054,2.69794,1.15496,0.91755,0.075,0.08302,0.02477,3.26668,2.78157,1.21004,0.0007724,0.0007724,0.0007724
33,926.404,2.97212,2.57948,1.16493,0.19265,0.075,0.0618,0.02346,3.14044,2.66242,1.20325,0.0007328,0.0007328,0.0007328
34,954.47,2.96137,2.66178,1.1729,0.54767,0.075,0.06451,0.0299,2.973,2.64916,1.18119,0.0006932,0.0006932,0.0006932
35,984.178,2.6093,2.34911,1.13147,0.56154,0.075,0.06374,0.03247,3.04088,2.71948,1.18046,0.0006536,0.0006536,0.0006536
36,1012.38,2.88729,2.56762,1.16931,0.56472,0.075,0.06413,0.03635,3.16905,2.72024,1.19139,0.000614,0.000614,0.000614
37,1040.54,2.64403,2.36891,1.12829,0.56721,0.075,0.0647,0.03847,3.17297,2.68302,1.19979,0.0005744,0.0005744,0.0005744
38,1068.35,2.58285,2.32453,1.09134,0.94521,0.075,0.08375,0.04574,3.11382,2.63083,1.20289,0.0005348,0.0005348,0.0005348
39,1097.14,2.81281,2.49539,1.1459,0.95275,0.075,0.08456,0.04239,3.08603,2.60836,1.21592,0.0004952,0.0004952,0.0004952
40,1125.91,2.74717,2.4448,1.1318,0.94839,0.075,0.08462,0.03949,3.10349,2.53202,1.20423,0.0004556,0.0004556,0.0004556
41,1154.57,2.61112,2.2775,1.18459,0.94921,0.075,0.08849,0.04494,3.0805,2.53147,1.19414,0.000416,0.000416,0.000416
42,1183.07,2.57263,2.29546,1.11347,0.94851,0.075,0.09163,0.04628,3.06591,2.55556,1.18594,0.0003764,0.0003764,0.0003764
43,1212.83,2.5321,2.24304,1.14607,0.9484,0.075,0.08805,0.04562,3.04887,2.59346,1.18525,0.0003368,0.0003368,0.0003368
44,1241.36,2.46639,2.25463,1.18794,0.94869,0.075,0.08222,0.04868,3.07398,2.62175,1.19439,0.0002972,0.0002972,0.0002972
45,1272.99,2.48418,2.25518,1.11105,0.94955,0.075,0.08219,0.04676,3.07727,2.65278,1.19935,0.0002576,0.0002576,0.0002576
46,1302.88,2.37468,2.1616,1.10109,0.9501,0.075,0.08286,0.04666,3.054,2.58544,1.18764,0.000218,0.000218,0.000218
47,1331.72,2.3754,2.38373,1.14448,0.95183,0.075,0.08256,0.04177,3.03626,2.55731,1.18042,0.0001784,0.0001784,0.0001784
48,1361.13,2.5607,2.36305,1.13779,0.95417,0.075,0.07958,0.04166,3.03977,2.55012,1.17453,0.0001388,0.0001388,0.0001388
49,1389.76,2.35893,2.2866,1.16279,0.95404,0.075,0.07966,0.03886,3.03491,2.53951,1.17358,9.92e-05,9.92e-05,9.92e-05
50,1418.3,2.37628,2.22591,1.10992,0.95409,0.075,0.0798,0.0389,3.03565,2.53061,1.17302,5.96e-05,5.96e-05,5.96e-05
