epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,1440.62,0.52,0.46335,0.94689,0.99313,1,0.995,0.89596,0.42581,0.27479,1.16478,0.0009308,0.0009308,0.0009308
56,1466.34,0.55702,0.44815,0.96853,0.99171,1,0.995,0.88717,0.45921,0.31626,1.17744,0.000911,0.000911,0.000911
57,1492.1,0.58815,0.47318,0.99986,0.99074,1,0.995,0.88706,0.43294,0.29347,1.1678,0.0008912,0.0008912,0.0008912
58,1518.32,0.46219,0.37669,0.91102,0.99025,1,0.995,0.93261,0.38197,0.28732,1.15391,0.0008714,0.0008714,0.0008714
59,1543.82,0.51017,0.41142,0.95828,0.99011,1,0.995,0.92898,0.39826,0.25631,1.14992,0.0008516,0.0008516,0.0008516
60,1571.49,0.47139,0.45535,0.96302,0.99013,1,0.995,0.94009,0.38822,0.25403,1.16643,0.0008318,0.0008318,0.0008318
61,1598.51,0.51231,0.43403,0.9801,0.98899,1,0.995,0.9277,0.4027,0.2632,1.18376,0.000812,0.000812,0.000812
62,1627.03,0.5243,0.43981,0.97863,0.98797,1,0.995,0.9155,0.4561,0.2718,1.205,0.0007922,0.0007922,0.0007922
63,1655.09,0.50365,0.43011,0.95782,0.98687,1,0.995,0.92775,0.44487,0.27453,1.19198,0.0007724,0.0007724,0.0007724
64,1683.45,0.45576,0.41224,0.89733,0.98763,1,0.995,0.92444,0.37504,0.2642,1.15445,0.0007526,0.0007526,0.0007526
65,1711.51,0.46858,0.39721,0.93358,0.9894,1,0.995,0.9217,0.36031,0.25787,1.15879,0.0007328,0.0007328,0.0007328
66,1739.55,0.41377,0.39329,0.90992,0.99024,1,0.995,0.93039,0.32797,0.26622,1.17419,0.000713,0.000713,0.000713
67,1768.65,0.42147,0.36729,0.92158,0.99124,1,0.995,0.93059,0.37828,0.28067,1.1925,0.0006932,0.0006932,0.0006932
68,1797.69,0.47143,0.41565,0.94318,0.99213,1,0.995,0.93676,0.35982,0.2447,1.17006,0.0006734,0.0006734,0.0006734
69,1826.05,0.52171,0.38522,0.95208,0.9928,1,0.995,0.89982,0.43553,0.25529,1.17375,0.0006536,0.0006536,0.0006536
70,1854.66,0.45974,0.38457,0.91485,0.99354,1,0.995,0.9243,0.4251,0.24762,1.17006,0.0006338,0.0006338,0.0006338
71,1883.19,0.49411,0.39936,0.97496,0.99413,1,0.995,0.93105,0.36889,0.24062,1.17056,0.000614,0.000614,0.000614
72,1911.39,0.41652,0.35509,0.89663,0.99436,1,0.995,0.93321,0.32995,0.211,1.17409,0.0005942,0.0005942,0.0005942
73,1940.06,0.4568,0.3612,0.92462,0.99435,1,0.995,0.93398,0.35053,0.20439,1.17586,0.0005744,0.0005744,0.0005744
74,1968.27,0.47909,0.42244,0.97173,0.99441,1,0.995,0.93615,0.385,0.226,1.17897,0.0005546,0.0005546,0.0005546
75,1996.73,0.44459,0.40165,0.92806,0.99445,1,0.995,0.93845,0.39516,0.2282,1.18065,0.0005348,0.0005348,0.0005348
76,2024.57,0.46134,0.42553,0.96099,0.99485,1,0.995,0.93951,0.36463,0.21114,1.18661,0.000515,0.000515,0.000515
77,2052.64,0.45716,0.34494,0.96614,0.99476,1,0.995,0.93973,0.35204,0.20264,1.18418,0.0004952,0.0004952,0.0004952
78,2081.45,0.47315,0.40116,0.97642,0.99478,1,0.995,0.94201,0.34572,0.20285,1.17641,0.0004754,0.0004754,0.0004754
79,2111.48,0.50494,0.41977,0.98786,0.99468,1,0.995,0.93671,0.38844,0.21057,1.17931,0.0004556,0.0004556,0.0004556
80,2142.33,0.46279,0.37163,0.94866,0.99476,1,0.995,0.93628,0.38103,0.22428,1.16979,0.0004358,0.0004358,0.0004358
81,2174.82,0.42386,0.37532,0.87809,0.99473,1,0.995,0.93463,0.3362,0.25062,1.16608,0.000416,0.000416,0.000416
82,2208.3,0.43129,0.37407,0.9552,0.99472,1,0.995,0.93438,0.31304,0.26232,1.1633,0.0003962,0.0003962,0.0003962
83,2236.44,0.36529,0.33929,0.84978,0.99464,1,0.995,0.9477,0.30944,0.2608,1.16172,0.0003764,0.0003764,0.0003764
84,2264.51,0.41798,0.39233,0.90366,0.9946,1,0.995,0.94806,0.31317,0.22574,1.16161,0.0003566,0.0003566,0.0003566
85,2292.91,0.3487,0.31884,0.88265,0.99456,1,0.995,0.95577,0.31203,0.22076,1.16038,0.0003368,0.0003368,0.0003368
86,2321.03,0.41813,0.34611,0.90264,0.99457,1,0.995,0.95565,0.32298,0.22654,1.16403,0.000317,0.000317,0.000317
87,2349.25,0.49742,0.38571,0.98105,0.99463,1,0.995,0.94406,0.336,0.23381,1.16891,0.0002972,0.0002972,0.0002972
88,2377.88,0.40063,0.40053,0.92398,0.99462,1,0.995,0.94412,0.35285,0.23524,1.17118,0.0002774,0.0002774,0.0002774
89,2406.32,0.43597,0.37083,0.93565,0.99454,1,0.995,0.94406,0.33962,0.22893,1.17046,0.0002576,0.0002576,0.0002576
90,2436.09,0.4005,0.33541,0.91105,0.9945,1,0.995,0.94406,0.32832,0.2207,1.16703,0.0002378,0.0002378,0.0002378
91,2465.94,0.30119,0.28904,0.86362,0.99449,1,0.995,0.944,0.31402,0.21507,1.16208,0.000218,0.000218,0.000218
92,2495.58,0.26975,0.25401,0.86551,0.99471,1,0.995,0.95641,0.29208,0.19768,1.15998,0.0001982,0.0001982,0.0001982
93,2526.2,0.29358,0.26112,0.86542,0.99478,1,0.995,0.95663,0.29196,0.18913,1.16215,0.0001784,0.0001784,0.0001784
94,2554.64,0.2952,0.24365,0.87821,0.99477,1,0.995,0.9446,0.30329,0.19347,1.16835,0.0001586,0.0001586,0.0001586
95,2583.08,0.26675,0.27179,0.87025,0.99478,1,0.995,0.94473,0.32438,0.20172,1.1734,0.0001388,0.0001388,0.0001388
96,2612.31,0.29679,0.26857,0.84578,0.99478,1,0.995,0.94456,0.33398,0.20957,1.17182,0.000119,0.000119,0.000119
97,2645.98,0.31234,0.25752,0.91206,0.99469,1,0.995,0.93612,0.32614,0.21214,1.16731,9.92e-05,9.92e-05,9.92e-05
98,2676.32,0.29263,0.2547,0.88065,0.99471,1,0.995,0.93617,0.32194,0.21066,1.16459,7.94e-05,7.94e-05,7.94e-05
99,2706.4,0.29165,0.24334,0.86862,0.99463,1,0.995,0.93617,0.31793,0.21146,1.163,5.96e-05,5.96e-05,5.96e-05
100,2735.47,0.26206,0.2491,0.8322,0.9947,1,0.995,0.93617,0.31011,0.20883,1.16116,3.98e-05,3.98e-05,3.98e-05
