epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,594.452,2.34641,2.35228,2.30697,0.29398,0.18384,0.1134,0.02759,2.75734,3.02743,2.52795,0.0016238,0.0016238,0.0016238
21,623.423,2.38382,2.385,2.1911,0.38261,0.16,0.12064,0.02201,2.65805,2.88456,2.51964,0.001604,0.001604,0.001604
22,651.63,2.17311,2.27608,2.12966,0.31427,0.08,0.06171,0.01283,2.75748,3.18165,2.79182,0.0015842,0.0015842,0.0015842
23,679.592,2.24913,2.23763,2.09384,0.46248,0.16,0.14774,0.03596,2.58188,2.86365,2.48376,0.0015644,0.0015644,0.0015644
24,708.067,2.35197,2.33277,2.16997,0.24727,0.12,0.10483,0.03611,2.59612,2.86157,2.49064,0.0015446,0.0015446,0.0015446
25,737.797,2.21218,2.13065,2.0723,0.29835,0.12,0.13435,0.05611,2.49128,2.67312,2.37335,0.0015248,0.0015248,0.0015248
26,766.593,2.2349,2.14571,2.17162,0.39945,0.2666,0.20744,0.08248,2.42088,2.48184,2.14762,0.001505,0.001505,0.001505
27,795.571,2.17161,2.16632,2.08985,0.32545,0.28,0.19534,0.05868,2.62636,2.62891,2.30428,0.0014852,0.0014852,0.0014852
28,824.674,2.28567,2.25081,2.07464,0.29231,0.24813,0.18205,0.0952,2.27685,2.58327,2.09571,0.0014654,0.0014654,0.0014654
29,854.924,2.25286,2.14713,2.06741,0.29826,0.24,0.15975,0.06796,2.33654,2.60403,2.1662,0.0014456,0.0014456,0.0014456
30,884.419,2.20926,2.12507,2.05684,0.29554,0.28,0.16142,0.05447,2.48757,2.65365,2.2979,0.0014258,0.0014258,0.0014258
31,913.467,2.2668,2.25306,2.17691,0.49548,0.24,0.2175,0.06871,2.29684,2.60901,2.12872,0.001406,0.001406,0.001406
32,942.02,2.14467,2.09321,2.03045,0.4671,0.24,0.21202,0.08884,2.06732,2.42142,2.04414,0.0013862,0.0013862,0.0013862
33,970.914,2.04271,2.03425,1.96759,0.58612,0.24,0.23843,0.09451,2.2335,2.38367,2.15642,0.0013664,0.0013664,0.0013664
34,999.811,2.12489,2.09202,2.05869,0.55647,0.24,0.2448,0.07179,2.45927,2.46495,2.35487,0.0013466,0.0013466,0.0013466
35,1029.68,2.1346,2.02641,2.0352,0.52075,0.24,0.2238,0.08103,2.27651,2.49698,2.27017,0.0013268,0.0013268,0.0013268
36,1059.29,2.10729,2.03059,1.96375,0.62908,0.2,0.22684,0.0916,2.30447,2.47085,2.20231,0.001307,0.001307,0.001307
37,1087.72,2.0787,2.04706,1.91627,0.74932,0.23923,0.25654,0.10294,2.36236,2.35025,2.16336,0.0012872,0.0012872,0.0012872
38,1116.76,2.06194,1.90076,1.87943,0.62667,0.24,0.25513,0.07034,2.49386,2.40798,2.32056,0.0012674,0.0012674,0.0012674
39,1145.66,2.11202,1.94783,1.98871,0.47331,0.25224,0.25836,0.06079,2.52795,2.3848,2.37915,0.0012476,0.0012476,0.0012476
40,1174.76,2.17876,2.18262,2.08217,0.56194,0.25741,0.27037,0.07528,2.6806,2.51517,2.36617,0.0012278,0.0012278,0.0012278
41,1204.02,2.12859,2.12776,2.03748,0.57791,0.28,0.23873,0.06672,2.71769,2.457,2.43448,0.001208,0.001208,0.001208
42,1232.76,2.05276,1.92717,2.0632,0.57593,0.28,0.23493,0.07475,2.3661,2.42472,2.18439,0.0011882,0.0011882,0.0011882
43,1262.71,2.09477,2.05186,1.98231,0.45731,0.28,0.27328,0.07719,2.3677,2.30137,2.22286,0.0011684,0.0011684,0.0011684
44,1291.95,1.89226,1.91798,1.89225,0.44177,0.36,0.25587,0.08936,2.30453,2.22779,2.18288,0.0011486,0.0011486,0.0011486
45,1321.12,1.92454,1.89304,1.88958,0.52546,0.36,0.28047,0.10373,2.31079,2.22187,2.14751,0.0011288,0.0011288,0.0011288
46,1351.1,1.93792,1.83615,1.90119,0.60992,0.28,0.31254,0.12734,2.18438,2.14239,2.08681,0.001109,0.001109,0.001109
47,1380.71,1.90491,1.84856,1.86539,0.55059,0.36,0.31619,0.12007,2.17854,2.125,2.13736,0.0010892,0.0010892,0.0010892
48,1412.51,1.96605,1.99342,1.90734,0.67479,0.24974,0.31319,0.1082,2.25267,2.14843,2.21669,0.0010694,0.0010694,0.0010694
49,1444.1,1.92364,1.91594,1.84913,0.6429,0.28,0.31565,0.12373,2.17805,2.1476,2.13253,0.0010496,0.0010496,0.0010496
50,1473.82,1.87879,1.84268,1.86148,0.44682,0.32,0.28273,0.11657,2.19634,2.13596,2.16797,0.0010298,0.0010298,0.0010298
51,1501.97,1.83055,1.6481,1.70422,0.51242,0.32,0.27741,0.12468,2.10494,2.14077,2.15157,0.00101,0.00101,0.00101
52,1530.11,1.82728,1.77932,1.82875,0.47498,0.28998,0.27291,0.147,2.04435,2.12893,2.12653,0.0009902,0.0009902,0.0009902
53,1557.79,1.82806,1.65931,1.74644,0.41777,0.24,0.26447,0.1532,2.01171,2.13888,2.13453,0.0009704,0.0009704,0.0009704
54,1586.03,1.81193,1.71148,1.84778,0.49417,0.24,0.25018,0.13527,1.99758,2.16305,2.1075,0.0009506,0.0009506,0.0009506
55,1613.67,1.77619,1.64931,1.7438,0.54938,0.24,0.27343,0.13453,2.08923,2.14149,2.10308,0.0009308,0.0009308,0.0009308
56,1641.69,1.92735,1.7794,1.8465,0.59265,0.24,0.29453,0.15355,2.0146,2.15204,1.99023,0.000911,0.000911,0.000911
57,1669.42,1.7684,1.75082,1.81482,0.69332,0.27199,0.292,0.16432,1.93319,2.12281,1.96359,0.0008912,0.0008912,0.0008912
58,1697.3,1.94394,1.77444,1.91247,0.6291,0.32,0.3161,0.18232,1.94485,2.1748,1.97266,0.0008714,0.0008714,0.0008714
59,1725.7,1.84833,1.78605,1.91144,0.61394,0.36,0.31746,0.18452,1.89103,2.17139,1.91709,0.0008516,0.0008516,0.0008516
60,1754.14,1.76276,1.59072,1.69208,0.50965,0.32,0.31079,0.16631,1.82353,2.10803,1.87398,0.0008318,0.0008318,0.0008318
61,1781.84,1.79274,1.69152,1.79588,0.54931,0.34191,0.31716,0.15034,1.81477,2.04589,1.8623,0.000812,0.000812,0.000812
62,1809.71,1.85762,1.72843,1.7566,0.5192,0.36,0.30094,0.14476,1.79545,2.08395,1.83294,0.0007922,0.0007922,0.0007922
63,1837.68,1.80302,1.7309,1.79105,0.59449,0.36,0.32335,0.16789,1.79669,2.06323,1.83329,0.0007724,0.0007724,0.0007724
64,1865.32,1.75625,1.73129,1.77891,0.669,0.32,0.35413,0.18943,1.90826,1.93612,1.88172,0.0007526,0.0007526,0.0007526
65,1893.13,1.82458,1.71142,1.80975,0.62295,0.32,0.3617,0.20084,1.87034,1.91859,1.84467,0.0007328,0.0007328,0.0007328
66,1920.46,1.77219,1.65639,1.75506,0.62463,0.36,0.35004,0.18389,1.88079,1.87529,1.86291,0.000713,0.000713,0.000713
67,1947.91,1.74407,1.61077,1.73263,0.65404,0.36,0.34475,0.17374,1.91952,1.87739,1.90351,0.0006932,0.0006932,0.0006932
68,1975.61,1.87058,1.84215,1.83105,0.62188,0.36,0.3547,0.1622,2.02201,1.89263,1.95324,0.0006734,0.0006734,0.0006734
69,2003.1,1.80917,1.69324,1.76786,0.66207,0.36,0.34103,0.16277,2.06752,1.87291,1.96986,0.0006536,0.0006536,0.0006536
70,2032.36,1.72015,1.57014,1.73318,0.66719,0.4,0.34589,0.16997,2.03259,1.90306,1.96472,0.0006338,0.0006338,0.0006338
71,2062.05,1.71558,1.64899,1.7752,0.64363,0.32,0.3489,0.1668,1.98496,1.85959,1.91836,0.000614,0.000614,0.000614
72,2092.5,1.73855,1.58146,1.74016,0.88679,0.31395,0.36827,0.184,1.89556,1.91072,1.88009,0.0005942,0.0005942,0.0005942
73,2123.74,1.57041,1.49431,1.65754,0.66196,0.36,0.35862,0.18412,1.85407,1.88187,1.84824,0.0005744,0.0005744,0.0005744
74,2157.26,1.78942,1.6755,1.83459,0.57036,0.36,0.33628,0.18044,1.8189,1.9139,1.83526,0.0005546,0.0005546,0.0005546
75,2187.8,1.73513,1.49298,1.6343,0.6672,0.32083,0.34448,0.19765,1.78284,1.91485,1.83156,0.0005348,0.0005348,0.0005348
76,2218.12,1.70357,1.57659,1.72563,0.74567,0.35239,0.36758,0.20373,1.80943,1.92893,1.84971,0.000515,0.000515,0.000515
77,2250.23,1.67598,1.52659,1.67284,0.74804,0.35655,0.37364,0.19415,1.82709,1.89573,1.8412,0.0004952,0.0004952,0.0004952
78,2286.37,1.70792,1.58865,1.73814,0.84848,0.32,0.37721,0.2108,1.86546,1.84729,1.81521,0.0004754,0.0004754,0.0004754
79,2318.17,1.61606,1.49008,1.59227,0.85426,0.32,0.37877,0.19185,1.91064,1.77515,1.85571,0.0004556,0.0004556,0.0004556
80,2347.49,1.68456,1.54375,1.65248,0.77904,0.32,0.34441,0.16097,1.98425,1.7992,1.89769,0.0004358,0.0004358,0.0004358
81,2376.82,1.75368,1.63231,1.65285,0.65752,0.32,0.33917,0.17109,1.96606,1.78594,1.88891,0.000416,0.000416,0.000416
82,2404.71,1.62272,1.55242,1.66744,0.65574,0.32,0.33901,0.17662,1.8184,1.80037,1.80777,0.0003962,0.0003962,0.0003962
83,2433.57,1.60083,1.46623,1.64233,0.75747,0.32,0.34598,0.17389,1.8144,1.83076,1.82416,0.0003764,0.0003764,0.0003764
84,2461.16,1.60617,1.5126,1.64877,0.87484,0.32,0.35264,0.18377,1.75804,1.7817,1.80546,0.0003566,0.0003566,0.0003566
85,2489.03,1.66775,1.51215,1.69999,0.86189,0.32,0.35473,0.19676,1.72499,1.74632,1.78166,0.0003368,0.0003368,0.0003368
86,2516.93,1.62301,1.48636,1.64272,0.81256,0.32,0.35734,0.1934,1.76158,1.69367,1.78456,0.000317,0.000317,0.000317
87,2544.76,1.61841,1.56116,1.64143,0.75244,0.32,0.35329,0.19734,1.76393,1.68919,1.79008,0.0002972,0.0002972,0.0002972
88,2573.34,1.52562,1.34194,1.57225,0.76473,0.32,0.35379,0.20476,1.71064,1.67252,1.75871,0.0002774,0.0002774,0.0002774
89,2601.6,1.61324,1.41662,1.59934,0.77027,0.32,0.35481,0.20358,1.65626,1.68291,1.73178,0.0002576,0.0002576,0.0002576
90,2629.39,1.60729,1.50002,1.56474,0.84087,0.32,0.36063,0.2134,1.64278,1.70294,1.72752,0.0002378,0.0002378,0.0002378
91,2657.76,1.61908,1.41648,1.70471,0.847,0.32,0.35995,0.21024,1.66456,1.7227,1.73282,0.000218,0.000218,0.000218
92,2685.56,1.59421,1.4476,1.67659,0.83154,0.32,0.35801,0.20042,1.70684,1.73463,1.7429,0.0001982,0.0001982,0.0001982
93,2713.43,1.49525,1.39183,1.63137,0.80996,0.32,0.35369,0.1952,1.72399,1.7538,1.74094,0.0001784,0.0001784,0.0001784
94,2741.44,1.53135,1.39619,1.62445,0.66125,0.32,0.33738,0.18786,1.70728,1.76461,1.73327,0.0001586,0.0001586,0.0001586
95,2769.59,1.53149,1.35589,1.65175,0.57535,0.32548,0.33825,0.1921,1.71797,1.77206,1.74048,0.0001388,0.0001388,0.0001388
96,2797.34,1.55154,1.42774,1.70175,0.59147,0.36,0.34411,0.19918,1.71468,1.79698,1.74651,0.000119,0.000119,0.000119
97,2824.81,1.41012,1.34013,1.56347,0.65363,0.36,0.34151,0.19768,1.70993,1.81013,1.73937,9.92e-05,9.92e-05,9.92e-05
98,2852.25,1.48229,1.35368,1.61292,0.66051,0.36,0.33504,0.1905,1.69291,1.8209,1.72303,7.94e-05,7.94e-05,7.94e-05
99,2879.61,1.45891,1.37401,1.64224,0.66578,0.36,0.33448,0.19074,1.69617,1.84039,1.72069,5.96e-05,5.96e-05,5.96e-05
100,2907.23,1.49681,1.36412,1.68812,0.6773,0.36,0.33619,0.1925,1.6978,1.83983,1.71736,3.98e-05,3.98e-05,3.98e-05
